node_id,role,threads,op_per_client,total_ops,recordcount,keysize,max_exec,sent_bytes,recv_bytes,sum_bytes,timestamp
1,peer,50,100000,300000,66000,2048,200,238454801,3573500,242028301,2025-10-12T22:32:57+02:00
3,peer,50,100000,300000,66000,2048,200,238451927,3563568,242015495,2025-10-12T22:32:57+02:00
2,peer,50,100000,300000,66000,2048,200,1304763661,8969656,1313733317,2025-10-12T22:32:57+02:00
