node_id,role,threads,op_per_client,total_ops,recordcount,keysize,max_exec,sent_bytes,recv_bytes,sum_bytes,timestamp
1,peer,50,100000,300000,66000,1024,200,134438667,2926372,137365039,2025-10-12T22:31:54+02:00
2,peer,50,100000,300000,66000,1024,200,681250509,6143840,687394349,2025-10-12T22:31:54+02:00
3,peer,50,100000,300000,66000,1024,200,134467767,2940760,137408527,2025-10-12T22:31:54+02:00
