node_id,role,threads,op_per_client,total_ops,recordcount,keysize,max_exec,sent_bytes,recv_bytes,sum_bytes,timestamp
2,peer,50,100000,300000,5000,2048,200,76155445,6165992,82321437,2025-10-12T22:04:26+02:00
1,peer,50,100000,300000,5000,2048,200,239694537,4499860,244194397,2025-10-12T22:04:26+02:00
3,peer,50,100000,300000,5000,2048,200,239575836,4437448,244013284,2025-10-12T22:04:26+02:00
