node_id,role,threads,op_per_client,total_ops,recordcount,keysize,max_exec,sent_bytes,recv_bytes,sum_bytes,timestamp
1,peer,50,100000,500000,500000000,2048,200,255994897,7058392,263053289,2025-11-16T18:30:46+01:00
4,peer,50,100000,500000,500000000,2048,200,255821727,6951260,262772987,2025-11-16T18:30:46+01:00
3,peer,50,100000,500000,500000000,2048,200,255876566,6977624,262854190,2025-11-16T18:30:46+01:00
2,peer,50,100000,500000,500000000,2048,200,4359444531,35613448,4395057979,2025-11-16T18:30:46+01:00
5,peer,50,100000,500000,500000000,2048,200,255754862,6915120,262669982,2025-11-16T18:30:46+01:00
