node_id,role,threads,op_per_client,total_ops,recordcount,keysize,max_exec,sent_bytes,recv_bytes,sum_bytes,timestamp
1,peer,50,100000,500000,500000000,1024,200,153085343,7266600,160351943,2025-11-16T18:29:06+01:00
5,peer,50,100000,500000,500000000,1024,200,153061960,7268668,160330628,2025-11-16T18:29:06+01:00
3,peer,50,100000,500000,500000000,1024,200,152890449,7161300,160051749,2025-11-16T18:29:06+01:00
4,peer,50,100000,500000,500000000,1024,200,152745142,7080752,159825894,2025-11-16T18:29:06+01:00
2,peer,50,100000,500000,500000000,1024,200,2283125836,30521856,2313647692,2025-11-16T18:29:06+01:00
